Timestamp,Motor1_Pressure,Motor1_Pressure_Flag,Motor1_Plunger_Position,Motor1_Valve_Position,Motor2_Pressure,Motor2_Pressure_Flag,Motor2_Plunger_Position,Motor2_Valve_Position,Motor3_Pressure,Motor3_Pressure_Flag,Motor3_Plunger_Position,Motor3_Valve_Position,Motor4_Pressure,Motor4_Pressure_Flag,Motor4_Plunger_Position,Motor4_Valve_Position,Motor5_Pressure,Motor5_Pressure_Flag,Motor5_Plunger_Position,Motor5_Valve_Position,Motor6_Pressure,Motor6_Pressure_Flag,Motor6_Plunger_Position,Motor6_Valve_Position
2025-09-19 15:25:02.076125,58.9608039855957,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.109085,58.9608039855957,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,871.3885498046875,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.132924,58.9608039855957,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,524.1411743164062,0,0.0,0,871.3885498046875,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.150610,58.9608039855957,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.171123,58.9608039855957,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,254.42298889160156,0,0.0,0
2025-09-19 15:25:02.192126,58.9608039855957,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,254.42298889160156,0,0.0,0
2025-09-19 15:25:02.212460,58.9608039855957,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,254.42298889160156,0,0.0,0
2025-09-19 15:25:02.233086,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.253356,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.273625,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,524.1411743164062,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.294053,58.9608039855957,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,257.9352111816406,0,0.0,0
2025-09-19 15:25:02.314305,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.334400,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.354941,57.226417541503906,0,0.0,0,480.2777099609375,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.375203,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,867.828369140625,0,0.0,0,257.9352111816406,0,0.0,0
2025-09-19 15:25:02.395459,57.226417541503906,0,0.0,0,480.2777099609375,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.415985,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,520.6864013671875,0,0.0,0,867.828369140625,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.436532,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,520.6864013671875,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.458623,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,867.828369140625,0,0.0,0,257.9352111816406,0,0.0,0
2025-09-19 15:25:02.478714,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,867.828369140625,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.498866,58.9608039855957,0,0.0,0,480.2777099609375,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.519408,58.9608039855957,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.539472,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,257.9352111816406,0,0.0,0
2025-09-19 15:25:02.559936,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,257.9352111816406,0,0.0,0
2025-09-19 15:25:02.579745,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.599950,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,867.828369140625,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.620283,57.226417541503906,0,0.0,0,480.2777099609375,0,0.0,0,394.1019287109375,0,0.0,0,520.6864013671875,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.640684,57.226417541503906,0,0.0,0,480.2777099609375,0,0.0,0,394.1019287109375,0,0.0,0,520.6864013671875,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.661452,57.226417541503906,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,520.6864013671875,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.681965,58.9608039855957,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,522.413818359375,0,0.0,0,867.828369140625,0,0.0,0,256.1791076660156,0,0.0,0
2025-09-19 15:25:02.702308,58.9608039855957,0,0.0,0,482.0263977050781,0,0.0,0,394.1019287109375,0,0.0,0,524.1411743164062,0,0.0,0,869.6083984375,0,0.0,0,256.1791076660156,0,0.0,0
