Timestamp,M1_Pressure,M1_Pressure_Flag,M1_Plunger_Position,M1_Valve_Position,M2_Pressure,M2_Pressure_Flag,M2_Plunger_Position,M2_Valve_Position,M3_Pressure,M3_Pressure_Flag,M3_Plunger_Position,M3_Valve_Position,M4_Pressure,M4_Pressure_Flag,M4_Plunger_Position,M4_Valve_Position,M5_Pressure,M5_Pressure_Flag,M5_Plunger_Position,M5_Valve_Position,M6_Pressure,M6_Pressure_Flag,M6_Plunger_Position,M6_Valve_Position
2025-09-22 13:05:45.546310,12.137591361999512,False,0.0,0,1.744324803352356,False,0.0,0,-7.029545307159424,False,0.0,0,8.604554176330566,False,0.0,0,44.240116119384766,False,0.0,0,-5.259477138519287,False,0.0,0
2025-09-22 13:05:45.661864,17.339637756347656,False,0.0,0,6.977391242980957,False,0.0,0,-7.029545307159424,False,0.0,0,10.325531005859375,False,0.0,0,44.240116119384766,False,0.0,0,-5.259477138519287,False,0.0,0
2025-09-22 13:05:45.745888,17.339637756347656,False,0.0,0,1.744324803352356,False,0.0,0,-1.757412314414978,False,0.0,0,12.046528816223145,False,0.0,0,44.240116119384766,False,0.0,0,-7.012596130371094,False,0.0,0
2025-09-22 13:05:45.848031,15.605607986450195,False,0.0,0,-3.4886035919189453,False,0.0,0,-5.2721848487854,False,0.0,0,8.604554176330566,False,0.0,0,44.240116119384766,False,0.0,0,-5.259477138519287,False,0.0,0
2025-09-22 13:05:45.950034,29.47826385498047,False,0.0,0,24.42194938659668,False,0.0,0,1.757429599761963,False,0.0,0,20.65184783935547,False,0.0,0,44.240116119384766,False,0.0,0,-7.012596130371094,False,0.0,0
2025-09-22 13:05:46.051565,17.339637756347656,False,0.0,0,8.72177791595459,False,0.0,0,-5.2721848487854,False,0.0,0,13.767548561096191,False,0.0,0,46.010009765625,False,0.0,0,-5.259477138519287,False,0.0,0
2025-09-22 13:05:46.153230,8.669634819030762,False,0.0,0,-61.04170227050781,False,0.0,0,-31.63078498840332,False,0.0,0,-24.089855194091797,False,0.0,0,49.54985427856445,False,0.0,0,8.766194343566895,False,0.0,0
2025-09-22 13:05:46.255260,13.871591567993164,False,0.0,0,-34.88327407836914,False,0.0,0,-8.78688907623291,False,0.0,0,18.930740356445312,False,0.0,0,30.0817813873291,False,0.0,0,-3.506337881088257,False,0.0,0
2025-09-22 13:05:46.357577,15.605607986450195,False,0.0,0,8.72177791595459,False,0.0,0,-5.2721848487854,False,0.0,0,15.488592147827148,False,0.0,0,33.62123107910156,False,0.0,0,-7.012596130371094,False,0.0,0
2025-09-22 13:05:46.459832,15.605607986450195,False,0.0,0,5.233020782470703,False,0.0,0,-7.029545307159424,False,0.0,0,8.604554176330566,False,0.0,0,31.851499557495117,False,0.0,0,-3.506337881088257,False,0.0,0
2025-09-22 13:05:46.562573,19.073684692382812,False,0.0,0,5.233020782470703,False,0.0,0,-3.5148072242736816,False,0.0,0,12.046528816223145,False,0.0,0,33.62123107910156,False,0.0,0,-7.012596130371094,False,0.0,0
2025-09-22 13:05:46.664298,15.605607986450195,False,-0.0,0,1.744324803352356,False,-0.0,0,-3.5148072242736816,False,-0.0,0,8.604554176330566,False,-0.0,0,35.3909912109375,False,-0.0,0,-5.259477138519287,False,-0.0,0
2025-09-22 13:05:46.745312,26.010009765625,False,-0.0,0,15.699478149414062,False,-0.0,0,0.0,False,-0.0,0,17.209653854370117,False,-0.0,0,35.3909912109375,False,-0.0,0,-5.259477138519287,False,-0.0,0
2025-09-22 13:05:46.847339,15.605607986450195,False,-0.0,0,3.4886648654937744,False,-0.0,0,-5.2721848487854,False,-0.0,0,12.046528816223145,False,-0.0,0,37.16077423095703,False,-0.0,0,-5.259477138519287,False,-0.0,0
2025-09-22 13:05:46.949737,8.669634819030762,False,-0.0,0,-43.60313034057617,False,-0.0,0,-31.63078498840332,False,-0.0,0,-20.648710250854492,False,-0.0,0,40.700401306152344,False,-0.0,0,8.766194343566895,False,-0.0,0
2025-09-22 13:05:47.051757,12.137591361999512,False,-0.0,0,-20.930700302124023,False,-0.0,0,0.0,False,-0.0,0,-10.324747085571289,False,-0.0,0,19.46395492553711,False,-0.0,0,-22.789770126342773,False,-0.0,0
2025-09-22 13:05:47.154502,13.871591567993164,False,-0.0,0,12.210596084594727,False,-0.0,0,-5.2721848487854,False,-0.0,0,15.488592147827148,False,-0.0,0,24.77276611328125,False,-0.0,0,-5.259477138519287,False,-0.0,0
2025-09-22 13:05:47.255884,13.871591567993164,False,-50.30666666666667,0,1.744324803352356,False,-0.0,0,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,26.542415618896484,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:47.359046,13.871591567993164,False,-49.986666666666665,0,1.744324803352356,False,-50.22666666666667,0,-7.029545307159424,False,-50.18666666666667,3,8.604554176330566,False,-50.13333333333334,3,28.312088012695312,False,-50.08,3,-3.506337881088257,False,-50.026666666666664,3
2025-09-22 13:05:47.461184,12.137591361999512,False,-49.66666666666667,0,0.0,False,-0.0,0,-7.029545307159424,False,-49.86666666666666,3,8.604554176330566,False,-49.82666666666667,3,28.312088012695312,False,-49.76,3,-5.259477138519287,False,-49.70666666666666,3
2025-09-22 13:05:47.567343,1.7338972091674805,False,-0.0,0,5.233020782470703,False,-0.0,0,-8.78688907623291,False,-49.54666666666667,3,5.162667274475098,False,-49.49333333333334,3,28.312088012695312,False,-49.44,3,-1.7531789541244507,False,-0.0,3
2025-09-22 13:05:47.647055,13.871591567993164,False,-0.0,0,-1.744309425354004,False,-0.0,0,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,28.312088012695312,False,-0.0,3,-1.7531789541244507,False,-0.0,3
2025-09-22 13:05:47.748584,19.073684692382812,False,-0.0,0,-10.46562671661377,False,-0.0,0,-8.78688907623291,False,-0.0,3,5.162667274475098,False,-0.0,3,28.312088012695312,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:47.851036,13.871591567993164,False,-0.0,0,5.233020782470703,False,-0.0,0,-7.029545307159424,False,-0.0,3,3.4417564868927,False,-0.0,3,28.312088012695312,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:47.953481,24.27590560913086,False,-0.0,0,3.4886648654937744,False,-0.0,0,-5.2721848487854,False,-0.0,3,8.604554176330566,False,-0.0,3,31.851499557495117,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:48.058535,12.137591361999512,False,-0.0,0,1.744324803352356,False,-0.0,0,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,31.851499557495117,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:48.161975,12.137591361999512,False,-0.0,0,0.0,False,-0.10666666666666666,0,-5.2721848487854,False,-0.026666666666666665,3,8.604554176330566,False,-0.0,3,31.851499557495117,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:48.263920,12.137591361999512,False,-0.16,0,-12.209843635559082,False,-0.4,0,-10.544214248657227,False,-0.3466666666666667,3,0.0,False,-0.4,3,31.851499557495117,False,-0.4,3,-3.506337881088257,False,-0.21333333333333332,3
2025-09-22 13:05:48.346701,15.605607986450195,False,-0.4,0,-8.721394538879395,False,-0.4,0,-8.78688907623291,False,-0.3466666666666667,3,6.883600234985352,False,-0.4,3,31.851499557495117,False,-0.4,3,-3.506337881088257,False,-0.4,3
2025-09-22 13:05:48.447907,6.935677528381348,False,-0.4,0,-81.96597290039062,False,-0.4,0,-36.90203094482422,False,-0.4,3,-25.81039810180664,False,-0.4,3,23.003141403198242,False,-0.4,3,7.01291561126709,False,-0.4,3
2025-09-22 13:05:48.549339,8.669634819030762,False,-0.4,0,-5.232882022857666,False,-0.4,0,-5.2721848487854,False,-0.4,3,10.325531005859375,False,-0.4,3,10.616371154785156,False,-0.4,3,0.0,False,-0.4,3
2025-09-22 13:05:48.651247,10.403605461120605,False,-0.4,0,5.233020782470703,False,-0.4,0,-5.2721848487854,False,-0.4,3,8.604554176330566,False,-0.4,3,15.924856185913086,False,-0.4,3,-3.506337881088257,False,-0.4,3
2025-09-22 13:05:48.753606,13.871591567993164,False,-0.36,0,1.744324803352356,False,-0.12,0,-7.029545307159424,False,-0.17333333333333334,3,8.604554176330566,False,-0.09333333333333334,3,15.924856185913086,False,-0.09333333333333334,3,-3.506337881088257,False,-0.3333333333333333,3
2025-09-22 13:05:48.855404,12.137591361999512,False,-0.04,0,1.744324803352356,False,-0.0,0,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,17.69439125061035,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:48.958974,12.137591361999512,False,-0.0,0,1.744324803352356,False,-0.0,0,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,17.69439125061035,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:49.060322,12.137591361999512,False,-0.0,0,1.744324803352356,False,-0.0,0,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,21.233535766601562,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:49.164250,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,0,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,21.233535766601562,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:49.246225,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,21.233535766601562,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:49.351600,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,23.003141403198242,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:49.450542,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,23.003141403198242,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:49.553053,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,23.003141403198242,False,-0.0,3,-3.506337881088257,False,-0.0,3
2025-09-22 13:05:49.655097,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:49.756798,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:49.859552,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-5.2721848487854,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:49.960761,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:50.062402,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:50.163919,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:50.264557,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:50.346456,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:50.447981,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,26.542415618896484,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:50.550656,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:50.653707,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,26.542415618896484,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:50.756850,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:50.857267,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:50.959254,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:51.060777,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:51.162988,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:51.244591,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:51.346441,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:51.447768,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:51.549513,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-7.029545307159424,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:05:51.651755,12.137591361999512,False,-0.0,3,1.744324803352356,False,-0.0,3,-8.78688907623291,False,-0.0,3,8.604554176330566,False,-0.0,3,24.77276611328125,False,-0.0,3,-5.259477138519287,False,-0.0,3
