Timestamp,M1_Pressure,M1_Pressure_Flag,M1_Plunger_Position,M1_Valve_Position,M2_Pressure,M2_Pressure_Flag,M2_Plunger_Position,M2_Valve_Position,M3_Pressure,M3_Pressure_Flag,M3_Plunger_Position,M3_Valve_Position,M4_Pressure,M4_Pressure_Flag,M4_Plunger_Position,M4_Valve_Position,M5_Pressure,M5_Pressure_Flag,M5_Plunger_Position,M5_Valve_Position,M6_Pressure,M6_Pressure_Flag,M6_Plunger_Position,M6_Valve_Position
2025-09-22 13:30:56.533387,12.137901782989502,False,-23.306666666666665,1,5.2332048416137695,False,-23.973333333333336,1,7.029476761817932,False,-23.706666666666667,1,8.604554176330566,False,-23.933333333333337,1,-94.31646728515625,False,-24.94666666666667,1,-1.7531392574310303,False,-23.626666666666665,1
2025-09-22 13:30:56.553728,12.137901782989502,False,-23.306666666666665,1,3.488788604736328,False,-23.973333333333336,1,7.029476761817932,False,-23.706666666666667,1,8.604554176330566,False,-23.933333333333337,1,-94.31646728515625,False,-24.94666666666667,1,-1.7531392574310303,False,-23.626666666666665,1
2025-09-22 13:30:56.573997,12.137901782989502,False,-24.2,1,5.2332048416137695,False,-23.973333333333336,1,7.029476761817932,False,-23.706666666666667,1,8.604554176330566,False,-23.933333333333337,1,-96.09552001953125,False,-24.94666666666667,1,-1.7531392574310303,False,-24.52,1
2025-09-22 13:30:56.593938,12.137901782989502,False,-24.2,1,3.488788604736328,False,-24.88,1,7.029476761817932,False,-24.6,1,8.604554176330566,False,-23.933333333333337,1,-94.31646728515625,False,-24.94666666666667,1,-1.7531392574310303,False,-24.52,1
2025-09-22 13:30:56.614053,12.137901782989502,False,-24.2,1,5.2332048416137695,False,-24.88,1,7.029476761817932,False,-24.6,1,8.604554176330566,False,-24.826666666666668,1,-94.31646728515625,False,-24.94666666666667,1,0.0,False,-24.52,1
2025-09-22 13:30:56.634298,12.137901782989502,False,-24.2,1,5.2332048416137695,False,-24.88,1,7.029476761817932,False,-24.6,1,8.604554176330566,False,-24.826666666666668,1,-94.31646728515625,False,-25.84,1,1.7531589269638062,False,-24.52,1
2025-09-22 13:30:56.658520,12.137901782989502,False,-24.2,1,3.488788604736328,False,-24.88,1,7.029476761817932,False,-24.6,1,8.604554176330566,False,-24.826666666666668,1,-96.09552001953125,False,-25.84,1,0.0,False,-25.413333333333334,1
2025-09-22 13:30:56.676045,13.871948719024658,False,-24.2,1,3.488788604736328,False,-24.88,1,7.029476761817932,False,-24.6,1,8.604554176330566,False,-24.826666666666668,1,-96.09552001953125,False,-25.84,1,0.0,False,-25.413333333333334,1
2025-09-22 13:30:56.696603,12.137901782989502,False,-25.08,1,3.488788604736328,False,-25.8,1,7.029476761817932,False,-25.52,1,8.604554176330566,False,-24.826666666666668,1,-94.31646728515625,False,-25.84,1,0.0,False,-25.413333333333334,1
2025-09-22 13:30:56.716714,13.871948719024658,False,-25.08,1,5.2332048416137695,False,-25.8,1,7.029476761817932,False,-25.52,1,8.604554176330566,False,-25.72,1,-94.31646728515625,False,-25.84,1,0.0,False,-25.413333333333334,1
