Timestamp,M1_Pressure,M1_Pressure_Flag,M1_Plunger_Position,M1_Valve_Position,M2_Pressure,M2_Pressure_Flag,M2_Plunger_Position,M2_Valve_Position,M3_Pressure,M3_Pressure_Flag,M3_Plunger_Position,M3_Valve_Position,M4_Pressure,M4_Pressure_Flag,M4_Plunger_Position,M4_Valve_Position,M5_Pressure,M5_Pressure_Flag,M5_Plunger_Position,M5_Valve_Position,M6_Pressure,M6_Pressure_Flag,M6_Plunger_Position,M6_Valve_Position
2025-09-22 13:09:54.615635,12.137591361999512,False,0.0,0,1.744324803352356,False,0.0,0,-7.029545307159424,False,0.0,0,8.604554176330566,False,0.0,0,1576.21533203125,False,0.0,0,-7.012596130371094,False,0.0,0
2025-09-22 13:09:54.734189,13.871591567993164,False,0.0,0,5.233020782470703,False,0.0,0,-7.029545307159424,False,0.0,0,8.604554176330566,False,0.0,0,1570.849609375,False,0.0,0,-7.012596130371094,False,0.0,0
2025-09-22 13:09:54.815787,22.541818618774414,False,0.0,0,12.210596084594727,False,0.0,0,-1.757412314414978,False,0.0,0,13.767548561096191,False,0.0,0,1570.849609375,False,0.0,0,-7.012596130371094,False,0.0,0
2025-09-22 13:09:54.919342,17.339637756347656,False,0.0,0,5.233020782470703,False,0.0,0,-3.5148072242736816,False,0.0,0,8.604554176330566,False,0.0,0,1572.6380615234375,False,0.0,0,-7.012596130371094,False,0.0,0
2025-09-22 13:09:55.020827,24.27590560913086,False,0.0,0,17.443941116333008,False,0.0,0,0.0,False,0.0,0,17.209653854370117,False,0.0,0,1570.849609375,False,0.0,0,-5.259477138519287,False,0.0,0
2025-09-22 13:09:55.122716,13.871591567993164,False,0.0,0,6.977391242980957,False,0.0,0,-5.2721848487854,False,0.0,0,12.046528816223145,False,0.0,0,1572.6380615234375,False,0.0,0,-5.259477138519287,False,0.0,0
2025-09-22 13:09:55.225536,8.669634819030762,False,0.0,0,-59.29792022705078,False,0.0,0,-29.8736572265625,False,0.0,0,-18.9281063079834,False,0.0,0,1499.3240966796875,False,0.0,0,-3.506337881088257,False,0.0,0
2025-09-22 13:09:55.329545,15.605607986450195,False,0.0,0,-54.066463470458984,False,0.0,0,-24.602201461791992,False,0.0,0,10.325531005859375,False,0.0,0,1440.341064453125,False,0.0,0,-7.012596130371094,False,0.0,0
2025-09-22 13:09:55.434979,19.073684692382812,False,0.0,0,8.72177791595459,False,0.0,0,-10.544214248657227,False,0.0,0,8.604554176330566,False,0.0,0,1445.7022705078125,False,0.0,0,-5.259477138519287,False,0.0,0
2025-09-22 13:09:55.516666,15.605607986450195,False,0.0,0,5.233020782470703,False,0.0,0,-7.029545307159424,False,0.0,0,8.604554176330566,False,0.0,0,1445.7022705078125,False,0.0,0,-5.259477138519287,False,0.0,0
2025-09-22 13:09:55.618638,20.807741165161133,False,0.0,0,10.466179847717285,False,0.0,0,-1.757412314414978,False,0.0,0,12.046528816223145,False,0.0,0,1447.4892578125,False,0.0,0,-7.012596130371094,False,0.0,0
2025-09-22 13:09:55.720558,15.605607986450195,False,-0.0,0,1.744324803352356,False,-0.0,0,-3.5148072242736816,False,-0.0,0,8.604554176330566,False,-0.0,0,1449.2764892578125,False,-0.0,0,-5.259477138519287,False,-0.0,0
2025-09-22 13:09:55.822514,24.27590560913086,False,-0.0,0,13.955028533935547,False,-0.0,0,0.0,False,-0.0,0,18.930740356445312,False,-0.0,0,1449.2764892578125,False,-0.0,0,-5.259477138519287,False,-0.0,0
2025-09-22 13:09:55.925293,15.605607986450195,False,-0.0,0,5.233020782470703,False,-0.0,0,-5.2721848487854,False,-0.0,0,13.767548561096191,False,-0.0,0,1452.850830078125,False,-0.0,0,-3.506337881088257,False,-0.0,0
2025-09-22 13:09:56.026814,10.403605461120605,False,-0.0,0,-34.88327407836914,False,-0.0,0,-26.35936737060547,False,-0.0,0,-22.369295120239258,False,-0.0,0,1390.3135986328125,False,-0.0,0,-1.7531789541244507,False,-0.0,0
2025-09-22 13:09:56.128750,8.669634819030762,False,-0.0,0,-50.5787467956543,False,-0.0,0,-22.845012664794922,False,-0.0,0,13.767548561096191,False,-0.0,0,1340.302978515625,False,-0.0,0,-5.259477138519287,False,-0.0,0
2025-09-22 13:09:56.230914,12.137591361999512,False,-0.0,0,10.466179847717285,False,-0.0,0,-5.2721848487854,False,-0.0,0,15.488592147827148,False,-0.0,0,1343.8746337890625,False,-0.0,0,-5.259477138519287,False,-0.0,0
2025-09-22 13:09:56.334258,12.137591361999512,False,-50.32,0,3.4886648654937744,False,-50.25333333333333,0,-5.2721848487854,False,-0.0,0,8.604554176330566,False,-0.0,3,1347.4461669921875,False,-0.0,3,-5.259477138519287,False,-0.0,3
2025-09-22 13:09:56.435995,12.137591361999512,False,-50.0,0,1.744324803352356,False,-49.93333333333333,0,-7.029545307159424,False,-50.21333333333334,0,8.604554176330566,False,-50.16,3,1349.2320556640625,False,-50.093333333333334,3,-3.506337881088257,False,-50.03999999999999,3
