Timestamp,Motor1_Pressure,Motor1_Pressure_Flag,Motor1_Plunger_Position,Motor1_Valve_Position,Motor2_Pressure,Motor2_Pressure_Flag,Motor2_Plunger_Position,Motor2_Valve_Position,Motor3_Pressure,Motor3_Pressure_Flag,Motor3_Plunger_Position,Motor3_Valve_Position,Motor4_Pressure,Motor4_Pressure_Flag,Motor4_Plunger_Position,Motor4_Valve_Position,Motor5_Pressure,Motor5_Pressure_Flag,Motor5_Plunger_Position,Motor5_Valve_Position,Motor6_Pressure,Motor6_Pressure_Flag,Motor6_Plunger_Position,Motor6_Valve_Position
2025-09-19 14:53:04.322352,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.349381,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.374186,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.392837,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.414129,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.433584,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.455037,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.475320,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.498414,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.517037,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.536973,27.74412727355957,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.557093,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.577535,27.74412727355957,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.598222,27.74412727355957,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-3.5386135578155518,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.618306,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-3.5386135578155518,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.638331,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-3.5386135578155518,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.658508,27.74412727355957,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.678638,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.699303,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.719171,27.74412727355957,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.739644,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.760191,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.780576,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.800826,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-5.259477138519287,0,0.0,0
2025-09-19 14:53:04.821284,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.841106,27.74412727355957,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.861408,27.74412727355957,0,0.0,0,-8.721394538879395,0,0.0,0,-3.5148072242736816,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.881774,27.74412727355957,0,0.0,0,-8.721394538879395,0,0.0,0,-5.2721848487854,0,0.0,0,5.162667274475098,0,0.0,0,-1.7693177461624146,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.902191,26.010009765625,0,0.0,0,-8.721394538879395,0,0.0,0,-5.2721848487854,0,0.0,0,6.883600234985352,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.924395,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-3.5148072242736816,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.944192,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-3.5148072242736816,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.964568,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:04.984670,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,10.325531005859375,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.005231,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,10.325531005859375,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.025410,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.046988,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.067109,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.087273,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.107574,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.128198,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.149826,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.169819,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.189951,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.210235,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,6.883600234985352,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.230379,26.010009765625,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,6.883600234985352,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.251619,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,6.883600234985352,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
2025-09-19 14:53:05.270725,27.74412727355957,0,0.0,0,-6.977145671844482,0,0.0,0,-1.757412314414978,0,0.0,0,8.604554176330566,0,0.0,0,0.0,0,0.0,0,-3.506337881088257,0,0.0,0
