Timestamp,Motor1_Pressure,Motor1_Pressure_Flag,Motor1_Plunger_Position,Motor1_Valve_Position,Motor2_Pressure,Motor2_Pressure_Flag,Motor2_Plunger_Position,Motor2_Valve_Position,Motor3_Pressure,Motor3_Pressure_Flag,Motor3_Plunger_Position,Motor3_Valve_Position,Motor4_Pressure,Motor4_Pressure_Flag,Motor4_Plunger_Position,Motor4_Valve_Position,Motor5_Pressure,Motor5_Pressure_Flag,Motor5_Plunger_Position,Motor5_Valve_Position,Motor6_Pressure,Motor6_Pressure_Flag,Motor6_Plunger_Position,Motor6_Valve_Position
2025-09-18 20:05:09.757798,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-8.846368789672852,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:09.796153,10.403605461120605,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-8.846368789672852,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:09.816248,10.403605461120605,0,0.0,0,-12.209843635559082,0,0.0,0,-10.544214248657227,0,0.0,0,1.7208675146102905,0,0.0,0,-8.846368789672852,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:09.838113,10.403605461120605,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,3.4417564868927,0,0.0,0,-8.846368789672852,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:09.858955,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-8.846368789672852,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:09.880082,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:09.900353,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:09.922642,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-8.846368789672852,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:09.942914,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-8.846368789672852,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:09.964911,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-8.846368789672852,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:09.985355,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.005612,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-8.846368789672852,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.025870,12.137591361999512,0,0.0,0,-12.209843635559082,0,0.0,0,-10.544214248657227,0,0.0,0,3.4417564868927,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.046322,12.137591361999512,0,0.0,0,-12.209843635559082,0,0.0,0,-10.544214248657227,0,0.0,0,3.4417564868927,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.067371,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-8.846368789672852,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.087368,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.107711,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.128197,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.148630,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.169566,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-8.846368789672852,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.190809,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.210860,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.231214,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.251579,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.271748,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.291780,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.312348,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.332753,15.605607986450195,0,0.0,0,-10.46562671661377,0,0.0,0,-10.544214248657227,0,0.0,0,5.162667274475098,0,0.0,0,-7.077138900756836,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.352783,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-8.78688907623291,0,0.0,0,5.162667274475098,0,0.0,0,-5.307887554168701,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.373234,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-8.78688907623291,0,0.0,0,5.162667274475098,0,0.0,0,-5.307887554168701,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.394197,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-7.029545307159424,0,0.0,0,6.883600234985352,0,0.0,0,-3.5386135578155518,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.414281,12.137591361999512,0,0.0,0,-8.721394538879395,0,0.0,0,-7.029545307159424,0,0.0,0,6.883600234985352,0,0.0,0,-3.5386135578155518,0,0.0,0,-1.7531789541244507,0,0.0,0
2025-09-18 20:05:10.434415,12.137591361999512,0,0.0,0,-10.46562671661377,0,0.0,0,-7.029545307159424,0,0.0,0,6.883600234985352,0,0.0,0,-3.5386135578155518,0,0.0,0,-1.7531789541244507,0,0.0,0
