Timestamp,M1_Pressure,M1_Pressure_Flag,M1_Plunger_Position,M1_Valve_Position,M2_Pressure,M2_Pressure_Flag,M2_Plunger_Position,M2_Valve_Position,M3_Pressure,M3_Pressure_Flag,M3_Plunger_Position,M3_Valve_Position,M4_Pressure,M4_Pressure_Flag,M4_Plunger_Position,M4_Valve_Position,M5_Pressure,M5_Pressure_Flag,M5_Plunger_Position,M5_Valve_Position,M6_Pressure,M6_Pressure_Flag,M6_Plunger_Position,M6_Valve_Position
2025-09-22 13:31:30.715435,12.137901782989502,False,-34.13333333333333,1,3.488788604736328,False,-33.89333333333334,1,8.78688907623291,False,-33.64,1,10.325531005859375,False,-33.86666666666667,1,1059.4237060546875,False,-37.13333333333333,2,-5.259357690811157,False,-34.44,1
2025-09-22 13:31:30.735676,12.137901782989502,False,-34.13333333333333,1,3.488788604736328,False,-34.78666666666667,1,10.544318675994873,False,-33.64,1,12.046528816223145,False,-33.86666666666667,1,1057.6307373046875,False,-37.13333333333333,2,-5.259357690811157,False,-34.44,1
2025-09-22 13:31:30.755917,10.403872013092041,False,-34.13333333333333,1,3.488788604736328,False,-34.78666666666667,1,8.78688907623291,False,-34.53333333333333,1,13.767548561096191,False,-34.76,1,1057.6307373046875,False,-37.13333333333333,2,-1.7531392574310303,False,-34.44,1
2025-09-22 13:31:30.776248,13.871948719024658,False,-34.13333333333333,1,6.97763729095459,False,-34.78666666666667,1,12.30176568031311,False,-34.53333333333333,1,15.488592147827148,False,-34.76,1,1057.6307373046875,False,-37.13333333333333,2,0.0,False,-34.44,1
2025-09-22 13:31:30.796552,13.871948719024658,False,-34.13333333333333,1,6.97763729095459,False,-34.78666666666667,1,10.544318675994873,False,-34.53333333333333,1,15.488592147827148,False,-34.76,1,1054.0450439453125,False,-37.13333333333333,2,1.7531589269638062,False,-34.44,1
2025-09-22 13:31:30.817156,12.137901782989502,False,-34.13333333333333,1,3.488788604736328,False,-34.78666666666667,1,8.78688907623291,False,-34.53333333333333,1,10.325531005859375,False,-34.76,1,1052.252197265625,False,-37.13333333333333,2,1.7531589269638062,False,-35.34666666666667,1
2025-09-22 13:31:30.837426,8.66985559463501,False,-35.04,1,0.0,False,-35.68,1,7.029476761817932,False,-35.42666666666667,1,10.325531005859375,False,-34.76,1,1052.252197265625,False,-37.13333333333333,2,-1.7531392574310303,False,-35.34666666666667,1
2025-09-22 13:31:30.857647,10.403872013092041,False,-35.04,1,3.488788604736328,False,-35.68,1,8.78688907623291,False,-35.42666666666667,1,12.046528816223145,False,-35.653333333333336,1,1050.45947265625,False,-37.13333333333333,2,0.0,False,-35.34666666666667,1
2025-09-22 13:31:30.878029,12.137901782989502,False,-35.04,1,5.2332048416137695,False,-35.68,1,10.544318675994873,False,-35.42666666666667,1,13.767548561096191,False,-35.653333333333336,1,1050.45947265625,False,-37.13333333333333,2,1.7531589269638062,False,-35.34666666666667,1
2025-09-22 13:31:30.903271,12.137901782989502,False,-35.04,1,1.7443866729736328,False,-35.68,1,10.544318675994873,False,-35.42666666666667,1,12.046528816223145,False,-35.653333333333336,1,1050.45947265625,False,-37.13333333333333,2,0.0,False,-36.24,1
